utc_hour,departures,temperature_2m,rain,online_event_id,eval_event_cluster_id
2023-10-02 17:00:00+00:00,822.0,26.0,0.0,0,0
2023-10-02 18:00:00+00:00,800.0,26.5,0.0,0,0
2023-10-02 19:00:00+00:00,1006.0,26.9,0.0,0,0
2023-10-02 20:00:00+00:00,1248.0,26.9,0.0,0,0
2023-10-02 21:00:00+00:00,1905.0,26.4,0.0,0,0
2023-10-02 22:00:00+00:00,1697.0,25.4,0.0,0,0
2023-10-02 23:00:00+00:00,1102.0,22.3,0.0,0,0
2023-10-03 00:00:00+00:00,754.0,21.5,0.0,0,0
2023-10-03 01:00:00+00:00,565.0,20.1,0.0,0,0
2023-10-03 02:00:00+00:00,396.0,21.6,0.0,0,0
2023-10-03 03:00:00+00:00,194.0,19.7,0.0,0,0
2023-10-03 04:00:00+00:00,72.0,17.8,0.0,0,0
2023-10-03 05:00:00+00:00,44.0,17.8,0.0,0,0
2023-10-03 06:00:00+00:00,14.0,17.1,0.0,0,0
2023-10-03 07:00:00+00:00,15.0,16.7,0.0,0,0
2023-10-03 08:00:00+00:00,36.0,15.9,0.0,0,0
2023-10-03 09:00:00+00:00,123.0,15.8,0.0,0,0
2023-10-03 10:00:00+00:00,354.0,14.8,0.0,0,0
2023-10-03 11:00:00+00:00,961.0,14.5,0.0,0,0
2023-10-03 12:00:00+00:00,1530.0,16.6,0.0,0,0
2023-10-03 13:00:00+00:00,841.0,19.8,0.0,0,0
2023-10-03 14:00:00+00:00,556.0,22.6,0.0,0,0
2023-10-03 15:00:00+00:00,614.0,24.6,0.0,0,0
2023-10-03 16:00:00+00:00,770.0,25.9,0.0,0,0
2023-10-03 17:00:00+00:00,756.0,26.7,0.0,0,0
2023-10-03 18:00:00+00:00,780.0,27.2,0.0,0,0
2023-10-03 19:00:00+00:00,1012.0,27.4,0.0,0,0
2023-10-03 20:00:00+00:00,1216.0,27.2,0.0,0,0
2023-10-03 21:00:00+00:00,2185.0,27.0,0.0,0,0
2023-10-03 22:00:00+00:00,1899.0,25.2,0.0,0,0
2023-10-03 23:00:00+00:00,1242.0,21.9,0.0,0,0
2023-10-04 00:00:00+00:00,784.0,21.3,0.0,0,0
2023-10-04 01:00:00+00:00,609.0,19.8,0.0,0,0
2023-10-04 02:00:00+00:00,400.0,19.3,0.0,0,0
2023-10-04 03:00:00+00:00,205.0,18.6,0.0,0,0
2023-10-04 04:00:00+00:00,88.0,17.9,0.0,0,0
2023-10-04 05:00:00+00:00,38.0,16.6,0.0,0,0
2023-10-04 06:00:00+00:00,13.0,16.5,0.0,0,0
2023-10-04 07:00:00+00:00,15.0,15.8,0.0,0,0
2023-10-04 08:00:00+00:00,44.0,15.3,0.0,0,0
2023-10-04 09:00:00+00:00,123.0,15.1,0.0,0,0
2023-10-04 10:00:00+00:00,328.0,14.4,0.0,0,0
2023-10-04 11:00:00+00:00,906.0,13.3,0.0,0,0
2023-10-04 12:00:00+00:00,1565.0,15.0,0.0,0,0
2023-10-04 13:00:00+00:00,855.0,18.5,0.0,0,0
2023-10-04 14:00:00+00:00,547.0,21.7,0.0,0,0
2023-10-04 15:00:00+00:00,588.0,24.1,0.0,0,0
2023-10-04 16:00:00+00:00,745.0,25.5,0.0,0,0
2023-10-04 17:00:00+00:00,809.0,26.1,0.0,0,0
2023-10-04 18:00:00+00:00,805.0,26.6,0.0,0,0
2023-10-04 19:00:00+00:00,973.0,27.0,0.0,0,0
2023-10-04 20:00:00+00:00,1325.0,26.9,0.0,0,0
2023-10-04 21:00:00+00:00,2175.0,26.4,0.0,0,0
2023-10-04 22:00:00+00:00,1812.0,24.7,0.0,0,0
2023-10-04 23:00:00+00:00,1259.0,22.1,0.0,0,0
2023-10-05 00:00:00+00:00,864.0,19.8,0.0,0,0
2023-10-05 01:00:00+00:00,698.0,18.7,0.0,0,0
2023-10-05 02:00:00+00:00,440.0,17.1,0.0,0,0
2023-10-05 03:00:00+00:00,247.0,15.5,0.0,0,0
2023-10-05 04:00:00+00:00,98.0,14.5,0.0,0,0
2023-10-05 05:00:00+00:00,47.0,13.5,0.0,0,0
2023-10-05 06:00:00+00:00,25.0,12.9,0.0,0,0
2023-10-05 07:00:00+00:00,20.0,12.6,0.0,0,0
2023-10-05 08:00:00+00:00,23.0,12.8,0.0,0,0
2023-10-05 09:00:00+00:00,113.0,14.2,0.0,0,0
2023-10-05 10:00:00+00:00,327.0,14.0,0.0,0,0
2023-10-05 11:00:00+00:00,843.0,12.5,0.0,0,0
2023-10-05 12:00:00+00:00,1410.0,16.0,0.0,0,0
2023-10-05 13:00:00+00:00,889.0,17.0,0.2,184,133
2023-10-05 14:00:00+00:00,624.0,18.5,0.1,184,133
2023-10-05 15:00:00+00:00,573.0,20.2,0.0,184,133
2023-10-05 16:00:00+00:00,780.0,22.7,0.1,184,133
2023-10-05 17:00:00+00:00,768.0,24.0,0.0,184,133
2023-10-05 18:00:00+00:00,791.0,25.3,0.0,184,133
2023-10-05 19:00:00+00:00,991.0,26.3,0.0,184,133
2023-10-05 20:00:00+00:00,1281.0,25.9,0.0,184,133
2023-10-05 21:00:00+00:00,2073.0,25.5,0.0,184,133
2023-10-05 22:00:00+00:00,1705.0,24.3,0.0,184,133
2023-10-05 23:00:00+00:00,1231.0,22.2,0.0,184,133
2023-10-06 00:00:00+00:00,774.0,20.1,0.0,184,133
2023-10-06 01:00:00+00:00,618.0,20.2,0.1,185,134
2023-10-06 02:00:00+00:00,486.0,19.7,0.0,185,134
2023-10-06 03:00:00+00:00,318.0,19.2,0.1,185,134
2023-10-06 04:00:00+00:00,209.0,18.9,0.0,185,134
2023-10-06 05:00:00+00:00,80.0,18.7,0.0,185,134
2023-10-06 06:00:00+00:00,42.0,19.0,0.0,185,134
2023-10-06 07:00:00+00:00,25.0,18.7,0.0,185,134
2023-10-06 08:00:00+00:00,34.0,16.9,0.0,185,134
2023-10-06 09:00:00+00:00,95.0,17.4,0.1,186,134
2023-10-06 10:00:00+00:00,272.0,17.6,0.0,186,134
2023-10-06 11:00:00+00:00,623.0,16.9,0.0,186,134
2023-10-06 12:00:00+00:00,935.0,19.0,0.0,186,134
2023-10-06 13:00:00+00:00,781.0,19.9,0.0,186,134
2023-10-06 14:00:00+00:00,606.0,20.7,0.0,186,134
2023-10-06 15:00:00+00:00,705.0,21.6,0.1,187,134
2023-10-06 16:00:00+00:00,872.0,22.1,0.2,187,134
2023-10-06 17:00:00+00:00,985.0,22.4,0.0,187,134
2023-10-06 18:00:00+00:00,996.0,22.6,0.0,187,134
2023-10-06 19:00:00+00:00,1211.0,23.5,0.0,187,134
2023-10-06 20:00:00+00:00,1352.0,23.8,0.0,187,134
2023-10-06 21:00:00+00:00,1597.0,23.7,0.0,187,134
2023-10-06 22:00:00+00:00,1470.0,23.0,0.0,187,134
2023-10-06 23:00:00+00:00,1072.0,21.1,0.0,187,134
2023-10-07 00:00:00+00:00,825.0,20.8,0.0,187,134
2023-10-07 01:00:00+00:00,622.0,20.3,0.0,187,134
2023-10-07 02:00:00+00:00,544.0,19.7,0.0,187,134
2023-10-07 03:00:00+00:00,457.0,20.2,0.0,187,134
2023-10-07 04:00:00+00:00,377.0,19.6,0.0,187,134
2023-10-07 05:00:00+00:00,256.0,17.6,0.0,187,134
2023-10-07 06:00:00+00:00,179.0,17.7,0.0,187,134
2023-10-07 07:00:00+00:00,70.0,17.5,0.0,187,134
2023-10-07 08:00:00+00:00,42.0,17.4,0.9,188,135
2023-10-07 09:00:00+00:00,43.0,17.3,0.7,188,135
2023-10-07 10:00:00+00:00,151.0,17.2,0.1,188,135
2023-10-07 11:00:00+00:00,262.0,17.1,0.0,188,135
2023-10-07 12:00:00+00:00,341.0,17.7,0.0,188,135
2023-10-07 13:00:00+00:00,414.0,16.9,1.4,188,135
2023-10-07 14:00:00+00:00,508.0,15.5,2.1,188,135
2023-10-07 15:00:00+00:00,439.0,14.8,2.4,188,135
2023-10-07 16:00:00+00:00,845.0,14.1,0.8,188,135
2023-10-07 17:00:00+00:00,1130.0,14.6,0.0,188,135
2023-10-07 18:00:00+00:00,1292.0,17.7,0.0,188,135
2023-10-07 19:00:00+00:00,1460.0,18.9,0.0,188,135
2023-10-07 20:00:00+00:00,1488.0,18.6,0.0,188,135
2023-10-07 21:00:00+00:00,1354.0,17.5,0.0,188,135
2023-10-07 22:00:00+00:00,1126.0,16.2,0.0,188,135
2023-10-07 23:00:00+00:00,809.0,14.9,0.0,188,135
2023-10-08 00:00:00+00:00,564.0,13.6,0.0,188,135
2023-10-08 01:00:00+00:00,504.0,12.8,0.0,188,135
2023-10-08 02:00:00+00:00,464.0,12.1,0.0,188,135
2023-10-08 03:00:00+00:00,411.0,11.5,0.0,188,135
2023-10-08 04:00:00+00:00,265.0,11.1,0.0,188,135
2023-10-08 05:00:00+00:00,190.0,10.7,0.0,188,135
2023-10-08 06:00:00+00:00,141.0,10.5,0.0,188,135
2023-10-08 07:00:00+00:00,60.0,10.3,0.0,188,135
2023-10-08 08:00:00+00:00,32.0,10.2,0.0,188,135
2023-10-08 09:00:00+00:00,44.0,9.9,0.0,188,135
2023-10-08 10:00:00+00:00,106.0,9.7,0.0,188,135
2023-10-08 11:00:00+00:00,178.0,9.4,0.0,188,135
2023-10-08 12:00:00+00:00,379.0,9.9,0.0,188,135
2023-10-08 13:00:00+00:00,682.0,11.8,0.0,188,135
2023-10-08 14:00:00+00:00,982.0,13.1,0.0,188,135
2023-10-08 15:00:00+00:00,1158.0,14.0,0.0,188,135
2023-10-08 16:00:00+00:00,1176.0,15.3,0.0,188,135
2023-10-08 17:00:00+00:00,1254.0,15.8,0.0,0,0
2023-10-08 18:00:00+00:00,1218.0,16.5,0.0,0,0
2023-10-08 19:00:00+00:00,1314.0,16.7,0.0,0,0
2023-10-08 20:00:00+00:00,1151.0,16.6,0.0,0,0
2023-10-08 21:00:00+00:00,994.0,16.1,0.0,0,0
2023-10-08 22:00:00+00:00,832.0,14.9,0.0,0,0
2023-10-08 23:00:00+00:00,615.0,13.0,0.0,0,0
2023-10-09 00:00:00+00:00,405.0,11.8,0.0,0,0
2023-10-09 01:00:00+00:00,339.0,11.0,0.0,0,0
2023-10-09 02:00:00+00:00,329.0,10.8,0.0,0,0
2023-10-09 03:00:00+00:00,189.0,10.6,0.0,0,0
2023-10-09 04:00:00+00:00,110.0,9.9,0.0,0,0
2023-10-09 05:00:00+00:00,51.0,9.2,0.0,0,0
2023-10-09 06:00:00+00:00,24.0,8.7,0.0,0,0
2023-10-09 07:00:00+00:00,24.0,7.9,0.0,0,0
2023-10-09 08:00:00+00:00,19.0,7.2,0.0,0,0
2023-10-09 09:00:00+00:00,63.0,6.8,0.0,0,0
2023-10-09 10:00:00+00:00,183.0,6.3,0.0,0,0
2023-10-09 11:00:00+00:00,336.0,5.9,0.0,0,0
2023-10-09 12:00:00+00:00,556.0,8.0,0.0,0,0
2023-10-09 13:00:00+00:00,571.0,9.6,0.0,0,0
2023-10-09 14:00:00+00:00,657.0,12.1,0.0,0,0
2023-10-09 15:00:00+00:00,774.0,14.4,0.0,0,0
2023-10-09 16:00:00+00:00,904.0,15.4,0.0,0,0
2023-10-09 17:00:00+00:00,989.0,16.8,0.0,0,0
2023-10-09 18:00:00+00:00,1008.0,18.0,0.0,0,0
2023-10-09 19:00:00+00:00,1068.0,17.1,0.0,0,0
2023-10-09 20:00:00+00:00,1110.0,17.7,0.0,0,0
2023-10-09 21:00:00+00:00,1330.0,17.3,0.0,0,0
2023-10-09 22:00:00+00:00,1063.0,16.8,0.0,0,0
2023-10-09 23:00:00+00:00,684.0,14.4,0.3,189,136
2023-10-10 00:00:00+00:00,522.0,12.9,0.2,189,136
2023-10-10 01:00:00+00:00,399.0,12.1,0.0,189,136
2023-10-10 02:00:00+00:00,258.0,11.2,0.0,189,136
2023-10-10 03:00:00+00:00,188.0,10.4,0.0,189,136
2023-10-10 04:00:00+00:00,77.0,9.4,0.0,189,136
2023-10-10 05:00:00+00:00,36.0,8.6,0.0,189,136
2023-10-10 06:00:00+00:00,18.0,7.8,0.0,189,136
2023-10-10 07:00:00+00:00,10.0,7.6,0.0,189,136
2023-10-10 08:00:00+00:00,23.0,7.1,0.0,189,136
2023-10-10 09:00:00+00:00,113.0,6.6,0.0,189,136
2023-10-10 10:00:00+00:00,355.0,6.7,0.0,189,136
2023-10-10 11:00:00+00:00,827.0,6.4,0.0,189,136
2023-10-10 12:00:00+00:00,1446.0,8.6,0.0,189,136
2023-10-10 13:00:00+00:00,822.0,10.5,0.0,189,136
2023-10-10 14:00:00+00:00,498.0,12.8,0.0,189,136
2023-10-10 15:00:00+00:00,565.0,15.2,0.0,189,136
2023-10-10 16:00:00+00:00,652.0,17.1,0.0,189,136
2023-10-10 17:00:00+00:00,675.0,18.2,0.1,190,137
2023-10-10 18:00:00+00:00,696.0,19.1,0.0,190,137
2023-10-10 19:00:00+00:00,972.0,19.5,0.0,190,137
2023-10-10 20:00:00+00:00,1259.0,19.8,0.0,190,137
2023-10-10 21:00:00+00:00,1996.0,19.1,0.0,190,137
2023-10-10 22:00:00+00:00,1656.0,18.0,0.0,190,137
2023-10-10 23:00:00+00:00,1074.0,14.0,0.0,190,137
2023-10-11 00:00:00+00:00,755.0,13.9,0.0,190,137
2023-10-11 01:00:00+00:00,571.0,13.7,0.0,190,137
2023-10-11 02:00:00+00:00,401.0,11.9,0.0,190,137
2023-10-11 03:00:00+00:00,213.0,10.9,0.0,190,137
2023-10-11 04:00:00+00:00,101.0,10.5,0.0,190,137
2023-10-11 05:00:00+00:00,42.0,10.3,0.0,190,137
2023-10-11 06:00:00+00:00,15.0,10.7,0.0,190,137
2023-10-11 07:00:00+00:00,14.0,8.9,0.0,190,137
2023-10-11 08:00:00+00:00,22.0,8.5,0.0,190,137
2023-10-11 09:00:00+00:00,107.0,8.1,0.0,190,137
2023-10-11 10:00:00+00:00,308.0,8.1,0.0,190,137
2023-10-11 11:00:00+00:00,828.0,8.3,0.0,190,137
2023-10-11 12:00:00+00:00,1427.0,10.2,0.0,190,137
2023-10-11 13:00:00+00:00,864.0,12.6,0.0,190,137
2023-10-11 14:00:00+00:00,567.0,15.7,0.0,190,137
2023-10-11 15:00:00+00:00,639.0,17.9,0.0,190,137
2023-10-11 16:00:00+00:00,794.0,19.0,0.0,190,137
2023-10-11 17:00:00+00:00,724.0,19.7,0.0,190,137
2023-10-11 18:00:00+00:00,780.0,20.2,0.0,0,0
2023-10-11 19:00:00+00:00,1041.0,20.5,0.0,0,0
2023-10-11 20:00:00+00:00,1345.0,20.5,0.0,0,0
2023-10-11 21:00:00+00:00,2065.0,19.9,0.0,0,0
2023-10-11 22:00:00+00:00,1761.0,19.6,0.0,0,0
2023-10-11 23:00:00+00:00,1152.0,17.1,0.0,0,0
2023-10-12 00:00:00+00:00,747.0,16.4,0.0,0,0
2023-10-12 01:00:00+00:00,627.0,15.4,0.0,0,0
2023-10-12 02:00:00+00:00,472.0,12.9,0.0,0,0
2023-10-12 03:00:00+00:00,260.0,11.7,0.0,0,0
2023-10-12 04:00:00+00:00,103.0,11.5,0.0,0,0
2023-10-12 05:00:00+00:00,54.0,11.4,0.0,0,0
2023-10-12 06:00:00+00:00,18.0,11.0,0.0,0,0
2023-10-12 07:00:00+00:00,21.0,10.3,0.0,0,0
2023-10-12 08:00:00+00:00,22.0,9.5,0.0,0,0
2023-10-12 09:00:00+00:00,119.0,9.2,0.0,0,0
2023-10-12 10:00:00+00:00,312.0,9.0,0.0,0,0
2023-10-12 11:00:00+00:00,739.0,8.9,0.0,0,0
2023-10-12 12:00:00+00:00,1407.0,10.5,0.0,0,0
2023-10-12 13:00:00+00:00,936.0,13.3,0.0,0,0
2023-10-12 14:00:00+00:00,659.0,16.1,0.0,0,0
2023-10-12 15:00:00+00:00,593.0,18.3,0.0,0,0
2023-10-12 16:00:00+00:00,771.0,19.9,0.0,0,0
2023-10-12 17:00:00+00:00,779.0,21.0,0.0,0,0
2023-10-12 18:00:00+00:00,850.0,21.6,0.0,0,0
2023-10-12 19:00:00+00:00,1084.0,22.0,0.0,0,0
2023-10-12 20:00:00+00:00,1369.0,21.9,0.0,0,0
2023-10-12 21:00:00+00:00,2087.0,21.5,0.0,0,0
2023-10-12 22:00:00+00:00,1800.0,19.5,0.0,0,0
2023-10-12 23:00:00+00:00,1250.0,16.2,0.0,0,0
2023-10-13 00:00:00+00:00,842.0,15.7,0.0,0,0
2023-10-13 01:00:00+00:00,634.0,13.4,0.0,0,0
2023-10-13 02:00:00+00:00,505.0,12.6,0.0,0,0
2023-10-13 03:00:00+00:00,383.0,12.7,0.0,0,0
2023-10-13 04:00:00+00:00,189.0,12.5,0.0,0,0
2023-10-13 05:00:00+00:00,89.0,11.6,0.0,0,0
2023-10-13 06:00:00+00:00,51.0,11.2,0.0,0,0
2023-10-13 07:00:00+00:00,30.0,11.1,0.0,0,0
2023-10-13 08:00:00+00:00,36.0,11.4,0.0,0,0
2023-10-13 09:00:00+00:00,90.0,11.5,0.0,0,0
2023-10-13 10:00:00+00:00,277.0,11.5,0.0,0,0
2023-10-13 11:00:00+00:00,606.0,11.0,0.0,0,0
2023-10-13 12:00:00+00:00,1015.0,11.6,0.0,0,0
2023-10-13 13:00:00+00:00,806.0,13.8,0.0,0,0
2023-10-13 14:00:00+00:00,746.0,15.6,0.0,0,0
2023-10-13 15:00:00+00:00,851.0,17.2,0.0,0,0
2023-10-13 16:00:00+00:00,930.0,18.4,0.0,0,0
2023-10-13 17:00:00+00:00,1013.0,19.4,0.0,0,0
2023-10-13 18:00:00+00:00,1016.0,20.7,0.0,0,0
2023-10-13 19:00:00+00:00,1357.0,20.7,0.0,0,0
2023-10-13 20:00:00+00:00,1426.0,20.6,0.0,0,0
2023-10-13 21:00:00+00:00,1803.0,20.2,0.0,0,0
2023-10-13 22:00:00+00:00,1546.0,18.7,0.0,0,0
2023-10-13 23:00:00+00:00,1227.0,15.9,0.0,0,0
2023-10-14 00:00:00+00:00,800.0,14.2,0.0,0,0
2023-10-14 01:00:00+00:00,584.0,13.6,0.0,0,0
2023-10-14 02:00:00+00:00,598.0,12.4,0.0,0,0
2023-10-14 03:00:00+00:00,459.0,11.9,0.0,0,0
2023-10-14 04:00:00+00:00,350.0,12.6,0.0,0,0
2023-10-14 05:00:00+00:00,251.0,12.5,0.0,0,0
2023-10-14 06:00:00+00:00,156.0,12.0,0.0,0,0
2023-10-14 07:00:00+00:00,74.0,11.3,0.0,0,0
2023-10-14 08:00:00+00:00,43.0,10.8,0.0,0,0
2023-10-14 09:00:00+00:00,40.0,10.4,0.0,0,0
2023-10-14 10:00:00+00:00,95.0,12.3,0.0,0,0
2023-10-14 11:00:00+00:00,195.0,12.4,0.0,0,0
2023-10-14 12:00:00+00:00,244.0,12.6,0.0,0,0
2023-10-14 13:00:00+00:00,386.0,13.3,1.1,191,138
2023-10-14 14:00:00+00:00,514.0,14.6,1.2,191,138
2023-10-14 15:00:00+00:00,493.0,15.8,0.2,191,138
2023-10-14 16:00:00+00:00,351.0,15.9,0.0,191,138
2023-10-14 17:00:00+00:00,360.0,17.6,0.1,191,138
2023-10-14 18:00:00+00:00,460.0,16.9,2.5,191,138
2023-10-14 19:00:00+00:00,518.0,16.6,1.3,191,138
2023-10-14 20:00:00+00:00,741.0,16.8,1.0,191,138
2023-10-14 21:00:00+00:00,735.0,16.7,0.0,191,138
2023-10-14 22:00:00+00:00,668.0,16.5,0.0,191,138
2023-10-14 23:00:00+00:00,551.0,16.0,3.6,191,138
2023-10-15 00:00:00+00:00,285.0,14.4,4.5,191,138
2023-10-15 01:00:00+00:00,150.0,13.8,2.2,191,138
2023-10-15 02:00:00+00:00,218.0,12.9,2.8,191,138
2023-10-15 03:00:00+00:00,252.0,12.0,1.6,191,138
2023-10-15 04:00:00+00:00,170.0,11.5,0.8,191,138
2023-10-15 05:00:00+00:00,154.0,11.0,0.4,191,138
2023-10-15 06:00:00+00:00,102.0,10.4,0.0,191,138
2023-10-15 07:00:00+00:00,44.0,10.1,0.0,191,138
2023-10-15 08:00:00+00:00,30.0,10.0,0.0,191,138
2023-10-15 09:00:00+00:00,26.0,9.9,0.0,191,138
2023-10-15 10:00:00+00:00,71.0,9.9,0.0,191,138
2023-10-15 11:00:00+00:00,188.0,9.5,0.0,191,138
2023-10-15 12:00:00+00:00,381.0,9.3,0.0,191,138
2023-10-15 13:00:00+00:00,652.0,10.9,0.0,191,138
2023-10-15 14:00:00+00:00,922.0,12.8,0.0,191,138
2023-10-15 15:00:00+00:00,1099.0,13.6,0.0,191,138
2023-10-15 16:00:00+00:00,1221.0,14.6,0.0,191,138
2023-10-15 17:00:00+00:00,1234.0,15.5,0.0,191,138
2023-10-15 18:00:00+00:00,1230.0,15.9,0.0,191,138
2023-10-15 19:00:00+00:00,1202.0,16.4,0.0,191,138
2023-10-15 20:00:00+00:00,1195.0,15.7,0.0,191,138
2023-10-15 21:00:00+00:00,1024.0,15.1,0.0,191,138
2023-10-15 22:00:00+00:00,889.0,14.3,0.0,191,138
2023-10-15 23:00:00+00:00,714.0,13.6,0.0,191,138
2023-10-16 00:00:00+00:00,432.0,11.8,0.0,191,138
2023-10-16 01:00:00+00:00,330.0,10.7,0.0,191,138
2023-10-16 02:00:00+00:00,280.0,9.6,0.0,191,138
2023-10-16 03:00:00+00:00,164.0,8.9,0.0,191,138
2023-10-16 04:00:00+00:00,90.0,8.6,0.0,191,138
2023-10-16 05:00:00+00:00,24.0,8.4,0.0,191,138
2023-10-16 06:00:00+00:00,20.0,8.2,0.0,0,0
2023-10-16 07:00:00+00:00,18.0,7.9,0.0,0,0
2023-10-16 08:00:00+00:00,27.0,7.7,0.0,0,0
2023-10-16 09:00:00+00:00,78.0,7.5,0.0,0,0
2023-10-16 10:00:00+00:00,268.0,7.3,0.0,0,0
2023-10-16 11:00:00+00:00,670.0,7.0,0.0,0,0
2023-10-16 12:00:00+00:00,1186.0,8.2,0.0,0,0
2023-10-16 13:00:00+00:00,711.0,10.1,0.0,0,0
2023-10-16 14:00:00+00:00,484.0,11.7,0.0,0,0
2023-10-16 15:00:00+00:00,579.0,13.2,0.0,0,0
2023-10-16 16:00:00+00:00,728.0,14.6,0.0,0,0
2023-10-16 17:00:00+00:00,733.0,14.7,0.0,0,0
2023-10-16 18:00:00+00:00,682.0,15.4,0.0,0,0
2023-10-16 19:00:00+00:00,936.0,14.9,0.0,0,0
2023-10-16 20:00:00+00:00,1111.0,15.5,0.0,0,0
2023-10-16 21:00:00+00:00,1683.0,15.4,0.0,0,0
2023-10-16 22:00:00+00:00,1388.0,14.8,0.0,0,0
2023-10-16 23:00:00+00:00,909.0,14.1,0.0,0,0
2023-10-17 00:00:00+00:00,612.0,12.6,0.0,0,0
2023-10-17 01:00:00+00:00,459.0,11.9,0.0,0,0
2023-10-17 02:00:00+00:00,354.0,12.0,0.0,0,0
2023-10-17 03:00:00+00:00,132.0,12.3,0.0,0,0
2023-10-17 04:00:00+00:00,69.0,11.9,0.0,0,0
2023-10-17 05:00:00+00:00,26.0,11.2,0.0,0,0
2023-10-17 06:00:00+00:00,20.0,11.4,0.0,0,0
2023-10-17 07:00:00+00:00,8.0,11.6,0.0,0,0
2023-10-17 08:00:00+00:00,22.0,11.7,0.0,0,0
2023-10-17 09:00:00+00:00,84.0,11.5,0.0,0,0
2023-10-17 10:00:00+00:00,321.0,11.4,0.0,0,0
2023-10-17 11:00:00+00:00,800.0,11.2,0.0,0,0
2023-10-17 12:00:00+00:00,1534.0,10.6,0.0,0,0
2023-10-17 13:00:00+00:00,897.0,12.5,0.0,0,0
2023-10-17 14:00:00+00:00,557.0,14.0,0.0,0,0
2023-10-17 15:00:00+00:00,553.0,15.5,0.0,0,0
2023-10-17 16:00:00+00:00,659.0,16.3,0.0,0,0
2023-10-17 17:00:00+00:00,639.0,15.8,0.0,0,0
2023-10-17 18:00:00+00:00,708.0,16.5,0.0,0,0
2023-10-17 19:00:00+00:00,968.0,16.2,0.0,0,0
2023-10-17 20:00:00+00:00,1233.0,16.2,0.0,0,0
2023-10-17 21:00:00+00:00,1883.0,15.9,0.0,0,0
2023-10-17 22:00:00+00:00,1686.0,14.8,0.0,0,0
2023-10-17 23:00:00+00:00,1075.0,12.9,0.0,0,0
2023-10-18 00:00:00+00:00,719.0,13.0,0.0,0,0
2023-10-18 01:00:00+00:00,527.0,12.5,0.0,0,0
2023-10-18 02:00:00+00:00,434.0,12.1,0.0,0,0
2023-10-18 03:00:00+00:00,222.0,10.7,0.0,0,0
2023-10-18 04:00:00+00:00,100.0,9.6,0.0,0,0
2023-10-18 05:00:00+00:00,41.0,8.8,0.0,0,0
2023-10-18 06:00:00+00:00,26.0,8.2,0.0,0,0
2023-10-18 07:00:00+00:00,18.0,7.6,0.0,0,0
2023-10-18 08:00:00+00:00,17.0,7.2,0.0,0,0
2023-10-18 09:00:00+00:00,96.0,7.0,0.0,0,0
2023-10-18 10:00:00+00:00,298.0,6.8,0.0,0,0
2023-10-18 11:00:00+00:00,787.0,6.7,0.0,0,0
2023-10-18 12:00:00+00:00,1533.0,8.2,0.0,0,0
2023-10-18 13:00:00+00:00,878.0,10.7,0.0,0,0
2023-10-18 14:00:00+00:00,545.0,13.4,0.0,0,0
2023-10-18 15:00:00+00:00,614.0,15.2,0.0,0,0
2023-10-18 16:00:00+00:00,808.0,16.5,0.0,0,0
2023-10-18 17:00:00+00:00,769.0,16.2,0.0,0,0
2023-10-18 18:00:00+00:00,818.0,16.4,0.0,0,0
2023-10-18 19:00:00+00:00,987.0,16.4,0.0,0,0
2023-10-18 20:00:00+00:00,1356.0,16.2,0.0,0,0
2023-10-18 21:00:00+00:00,1916.0,15.9,0.0,0,0
2023-10-18 22:00:00+00:00,1593.0,15.3,0.0,0,0
2023-10-18 23:00:00+00:00,1137.0,13.9,0.0,0,0
2023-10-19 00:00:00+00:00,737.0,12.5,0.0,0,0
2023-10-19 01:00:00+00:00,620.0,11.8,0.0,0,0
2023-10-19 02:00:00+00:00,483.0,11.3,0.0,0,0
2023-10-19 03:00:00+00:00,236.0,10.5,0.0,0,0
2023-10-19 04:00:00+00:00,107.0,9.9,0.0,0,0
2023-10-19 05:00:00+00:00,38.0,8.3,0.0,0,0
2023-10-19 06:00:00+00:00,18.0,7.8,0.0,0,0
2023-10-19 07:00:00+00:00,13.0,7.4,0.0,0,0
2023-10-19 08:00:00+00:00,25.0,7.1,0.0,0,0
2023-10-19 09:00:00+00:00,98.0,7.4,0.0,0,0
2023-10-19 10:00:00+00:00,322.0,7.2,0.0,0,0
2023-10-19 11:00:00+00:00,720.0,7.1,0.0,0,0
2023-10-19 12:00:00+00:00,1430.0,8.3,0.0,0,0
2023-10-19 13:00:00+00:00,839.0,10.4,0.0,0,0
2023-10-19 14:00:00+00:00,617.0,12.8,0.0,0,0
2023-10-19 15:00:00+00:00,648.0,15.1,0.0,0,0
2023-10-19 16:00:00+00:00,781.0,17.3,0.0,0,0
2023-10-19 17:00:00+00:00,851.0,19.3,0.0,0,0
2023-10-19 18:00:00+00:00,886.0,20.4,0.0,0,0
2023-10-19 19:00:00+00:00,1109.0,21.1,0.0,0,0
2023-10-19 20:00:00+00:00,1308.0,20.9,0.0,0,0
2023-10-19 21:00:00+00:00,2068.0,20.3,0.0,0,0
2023-10-19 22:00:00+00:00,1783.0,18.5,0.0,0,0
2023-10-19 23:00:00+00:00,1190.0,17.5,0.0,0,0
2023-10-20 00:00:00+00:00,803.0,16.4,0.0,0,0
2023-10-20 01:00:00+00:00,612.0,15.5,0.0,0,0
2023-10-20 02:00:00+00:00,501.0,14.8,0.0,0,0
2023-10-20 03:00:00+00:00,388.0,14.6,0.0,0,0
2023-10-20 04:00:00+00:00,141.0,14.2,0.0,0,0
